0.005000 0 0.451000 0.900000 0.017098 0.012867 0.455322 0.445130 0.900000 0.435863 0.024067 0.926529 0.041436 
0.010000 3 0.447000 0.900000 0.064997 0.019818 0.186435 0.873907 0.900000 0.985219 0.004141 0.886161 0.031153 
0.015000 13 0.437000 0.900000 0.102159 0.030777 -0.021292 0.895583 0.900000 0.997766 0.000837 0.884346 0.031539 
0.020000 19 0.458000 0.900000 0.138719 0.044417 0.046290 0.885529 0.900000 0.992654 0.004127 0.884983 0.031318 
0.025000 41 0.437000 0.900000 0.192995 0.087543 0.129322 0.869877 0.900000 0.995328 0.001844 0.884754 0.031318 
0.030000 14 0.427000 0.900000 0.262445 0.189221 0.020576 0.761490 0.900000 0.981818 0.009235 0.886492 0.031926 
0.035000 0 0.429000 0.900000 0.310967 0.287988 0.038236 0.418730 0.900000 0.848228 0.030524 0.853501 0.037511 
0.040000 0 0.418000 0.900000 0.267859 0.261687 0.201075 0.370421 0.900000 0.882872 0.021888 0.870291 0.040631 
0.045000 10 0.407000 0.900000 0.391111 0.299340 -0.013428 0.463125 0.900000 0.965888 0.003811 0.876293 0.034489 
0.050000 3 0.419000 0.900000 0.443763 0.337264 -0.005458 0.347886 0.900000 0.985558 0.011557 0.843201 0.049971 
