0.005000 0 0.448000 0.500000 0.042689 0.040303 0.139602 0.343435 0.500000 0.658655 0.053443 0.509641 0.115426 
0.010000 1 0.445000 0.500000 0.163968 0.095608 -0.000540 0.483573 0.500000 0.973055 0.035828 0.469234 0.104254 
0.015000 6 0.403000 0.500000 0.278037 0.213105 0.009345 0.425994 0.500000 0.995608 0.011264 0.461435 0.103934 
0.020000 10 0.425000 0.500000 0.347110 0.279119 0.000200 0.366470 0.500000 0.989685 0.015168 0.462690 0.103141 
0.025000 2 0.421000 0.500000 0.423796 0.340842 -0.005572 0.285084 0.500000 0.994706 0.012391 0.461769 0.103847 
0.030000 3 0.415000 0.500000 0.474205 0.350677 0.038435 0.251420 0.500000 0.987716 0.018594 0.464097 0.103799 
0.035000 2 0.376000 0.500000 0.502447 0.383516 -0.001258 0.202927 0.500000 0.978383 0.021882 0.456156 0.104479 
0.040000 0 0.401000 0.500000 0.581312 0.376592 0.011805 0.144587 0.500000 0.984160 0.022063 0.417749 0.100207 
0.045000 0 0.382000 0.500000 0.511446 0.394783 0.006038 0.151310 0.500000 0.982769 0.015846 0.432793 0.104490 
0.050000 0 0.369000 0.500000 0.668091 0.354212 -0.003175 0.095490 0.500000 0.999261 0.002075 0.392330 0.117525 
