0.005000 0 0.406000 0.200000 0.091621 0.110922 0.072905 0.134769 0.200000 0.796563 0.160098 0.209564 0.180629 
0.010000 0 0.439000 0.200000 0.284850 0.259723 0.035796 0.158867 0.200000 0.999456 0.001126 0.187426 0.151576 
0.015000 0 0.395000 0.200000 0.430704 0.340537 0.017735 0.129554 0.200000 0.999590 0.000967 0.187304 0.151489 
0.020000 0 0.395000 0.200000 0.567242 0.360549 0.040975 0.094870 0.200000 1.000000 0.000000 0.187301 0.151495 
0.025000 1 0.387000 0.200000 0.718740 0.331264 0.031209 0.081599 0.200000 1.000000 0.000000 0.187301 0.151495 
0.030000 9 0.366000 0.200000 0.894749 0.249397 0.005144 0.062758 0.200000 0.981909 0.054272 0.115183 0.168217 
0.035000 4 0.354000 0.200000 0.883745 0.254402 0.003648 0.064289 0.200000 0.944668 0.165997 0.167128 0.148880 
0.040000 25 0.360000 0.200000 0.926377 0.248035 0.015181 0.059853 0.200000 1.000000 0.000000 0.187301 0.151495 
0.045000 49 0.387000 0.200000 0.932044 0.248987 0.000380 0.057750 0.200000 0.999464 0.001608 0.140467 0.174813 
0.050000 52 0.361000 0.200000 0.934671 0.249526 0.008361 0.055546 0.200000 1.000000 0.000000 0.158484 0.157760 
