0.005000 0 0.474000 1.000000 0.012331 0.011334 0.313345 0.513180 1.000000 0.380404 0.002162 0.999719 0.000094 
0.010000 2 0.434000 1.000000 0.052628 0.007640 -0.023650 1.000752 1.000000 0.963070 0.000003 1.000000 0.000000 
0.015000 11 0.435000 1.000000 0.078543 0.006346 0.053751 0.999571 1.000000 0.995766 0.000001 1.000000 0.000000 
0.020000 23 0.445000 1.000000 0.108467 0.008369 -0.032254 1.000412 1.000000 0.999551 0.000000 1.000000 0.000000 
0.025000 55 0.474000 1.000000 0.172338 0.040217 -0.023734 0.996706 1.000000 0.999833 0.000002 1.000000 0.000000 
0.030000 43 0.415000 1.000000 0.179712 0.061737 -0.031688 0.988168 1.000000 0.982182 0.000769 0.999991 0.000012 
0.035000 4 0.412000 1.000000 0.322693 0.228375 0.032191 0.595597 1.000000 0.915648 0.005638 0.993359 0.005893 
0.040000 0 0.419000 1.000000 0.411584 0.271396 0.031982 0.372540 1.000000 0.872991 0.039339 0.929732 0.048196 
0.045000 2 0.434000 1.000000 0.400058 0.310417 -0.006307 0.445722 1.000000 0.990657 0.003941 0.999666 0.000508 
0.050000 0 0.388000 1.000000 0.419138 0.301617 0.012431 0.293113 1.000000 0.906851 0.033740 0.812829 0.080969 
