0.005000 0 0.445000 1.000000 0.023056 0.016772 0.162335 0.713408 1.000000 0.522868 0.001552 0.999767 0.000060 
0.010000 18 0.467000 1.000000 0.067735 0.014799 0.046259 0.999160 1.000000 0.968331 0.000006 1.000000 0.000000 
0.015000 38 0.451000 1.000000 0.100381 0.028930 -0.000783 0.998842 1.000000 0.981280 0.000061 1.000000 0.000000 
0.020000 9 0.437000 1.000000 0.236421 0.168685 0.019693 0.652021 1.000000 0.948177 0.010186 0.996784 0.002090 
0.025000 0 0.409000 1.000000 0.398344 0.242431 -0.007594 0.435191 1.000000 0.757811 0.016934 0.938120 0.017574 
0.030000 0 0.416000 1.000000 0.482185 0.260015 0.024741 0.308084 1.000000 0.810638 0.032112 0.828982 0.048361 
0.035000 0 0.383000 1.000000 0.360373 0.303802 0.006779 0.293717 1.000000 0.801968 0.042301 0.804033 0.034517 
0.040000 0 0.371000 1.000000 0.391626 0.291414 0.034948 0.276952 1.000000 0.858902 0.027874 0.804889 0.056848 
0.045000 0 0.385000 1.000000 0.443074 0.333073 0.010018 0.207759 1.000000 0.941159 0.029674 0.697862 0.079223 
0.050000 0 0.375000 1.000000 0.536442 0.306165 0.007444 0.175906 1.000000 0.958623 0.026916 0.603742 0.109158 
