0.005000 16 0.166000 0.100000 0.617852 0.415338 0.055004 0.053838 0.100000 NaN NaN NaN NaN 
0.010000 69 0.264000 0.100000 0.705824 0.459021 0.030237 0.050610 0.100000 NaN NaN NaN NaN 
0.015000 124 0.238000 0.100000 0.708745 0.460826 0.030441 0.052043 0.100000 NaN NaN NaN NaN 
0.020000 118 0.367000 0.100000 0.709318 0.461182 0.013041 0.050764 0.100000 NaN NaN NaN NaN 
0.025000 202 0.323000 0.100000 0.708859 0.460896 0.013690 0.050961 0.100000 NaN NaN NaN NaN 
0.030000 261 0.302000 0.100000 0.709000 0.460983 0.019523 0.050935 0.100000 NaN NaN NaN NaN 
0.035000 366 0.240000 0.100000 0.708419 0.460612 0.021472 0.045927 0.100000 NaN NaN NaN NaN 
0.040000 387 0.247000 0.100000 0.708788 0.460844 0.017596 0.047836 0.100000 NaN NaN NaN NaN 
0.045000 350 0.341000 0.100000 0.708827 0.460876 0.010465 0.049686 0.100000 NaN NaN NaN NaN 
0.050000 459 0.286000 0.100000 0.708883 0.460911 0.021305 0.048674 0.100000 NaN NaN NaN NaN 
