0.005000 0 0.440000 0.500000 0.039756 0.021624 0.385059 0.119327 0.500000 0.702280 0.086883 0.498564 0.113785 
0.010000 0 0.460000 0.500000 0.124824 0.065778 0.009512 0.486785 0.500000 0.978309 0.032871 0.478905 0.111091 
0.015000 0 0.450000 0.500000 0.196459 0.099559 0.007172 0.469739 0.500000 0.992069 0.022103 0.473427 0.109787 
0.020000 7 0.470000 0.500000 0.289837 0.142965 0.091927 0.454341 0.500000 0.992687 0.021930 0.473183 0.109750 
0.025000 0 0.430000 0.500000 0.293165 0.222587 -0.007120 0.401786 0.500000 0.997137 0.007423 0.471240 0.110701 
0.030000 0 0.397000 0.500000 0.391443 0.287586 0.060971 0.353205 0.500000 0.999952 0.000075 0.470091 0.111196 
0.035000 0 0.386000 0.500000 0.426420 0.344284 0.008713 0.322568 0.500000 0.991561 0.014210 0.473407 0.111374 
0.040000 0 0.389000 0.500000 0.464576 0.367545 0.038977 0.247700 0.500000 0.993536 0.018189 0.472786 0.109997 
0.045000 3 0.413000 0.500000 0.576364 0.352641 0.022579 0.209086 0.500000 0.999878 0.000363 0.470121 0.111173 
0.050000 1 0.408000 0.500000 0.610569 0.359517 -0.004367 0.173716 0.500000 0.995660 0.012193 0.471767 0.110375 
