0.005000 4 0.463000 0.600000 0.062282 0.035218 0.488406 0.315701 0.600000 0.935012 0.025779 0.606878 0.070488 
0.010000 10 0.468000 0.600000 0.128804 0.063036 0.056519 0.582268 0.600000 0.981661 0.021134 0.595316 0.071456 
0.015000 9 0.414000 0.600000 0.226622 0.134428 -0.000324 0.544343 0.600000 0.992691 0.008735 0.590240 0.072495 
0.020000 12 0.436000 0.600000 0.289877 0.224751 0.021760 0.473804 0.600000 0.999577 0.000556 0.588192 0.073435 
0.025000 2 0.390000 0.600000 0.388021 0.321750 0.007949 0.346229 0.600000 0.992459 0.014082 0.591253 0.071771 
0.030000 4 0.379000 0.600000 0.409807 0.353163 0.004378 0.344724 0.600000 0.986400 0.010839 0.592782 0.071668 
0.035000 5 0.379000 0.600000 0.484883 0.349148 0.000728 0.255806 0.600000 0.981186 0.015502 0.578665 0.074767 
0.040000 8 0.370000 0.600000 0.503255 0.382272 0.060553 0.203568 0.600000 0.966072 0.028144 0.575656 0.086797 
0.045000 3 0.387000 0.600000 0.582919 0.360522 0.006343 0.162825 0.600000 0.994348 0.009256 0.562122 0.084685 
0.050000 0 0.354000 0.600000 0.619218 0.373073 -0.002899 0.104917 0.600000 0.984167 0.017171 0.518316 0.081472 
