0.005000 0 0.442000 0.700000 0.032246 0.023450 0.218710 0.521975 0.700000 0.582757 0.027685 0.702820 0.069880 
0.010000 10 0.448000 0.700000 0.104231 0.044566 0.018414 0.685995 0.700000 0.971084 0.014667 0.700512 0.059927 
0.015000 16 0.436000 0.700000 0.191955 0.103666 -0.013153 0.660900 0.700000 0.970400 0.015001 0.693618 0.062382 
0.020000 0 0.410000 0.700000 0.196853 0.202585 -0.000725 0.432477 0.700000 0.767890 0.029122 0.702784 0.066558 
0.025000 0 0.436000 0.700000 0.255063 0.258768 0.008967 0.331771 0.700000 0.796964 0.043759 0.698564 0.065422 
0.030000 0 0.405000 0.700000 0.294286 0.289347 0.000886 0.277982 0.700000 0.841118 0.041654 0.684716 0.068599 
0.035000 5 0.408000 0.700000 0.419595 0.346942 0.043513 0.308304 0.700000 0.967750 0.012873 0.686805 0.061516 
0.040000 0 0.382000 0.700000 0.435504 0.371239 0.043001 0.212205 0.700000 0.947833 0.023332 0.655931 0.073949 
0.045000 2 0.362000 0.700000 0.496472 0.380358 0.000412 0.222563 0.700000 0.969329 0.025064 0.656868 0.071943 
0.050000 0 0.382000 0.700000 0.568129 0.390931 0.000711 0.121067 0.700000 0.979322 0.017045 0.539235 0.086534 
