0.005000 0 0.424000 0.900000 0.022188 0.018145 0.177322 0.694155 0.900000 0.478855 0.013693 0.929953 0.027336 
0.010000 8 0.437000 0.900000 0.067953 0.021170 0.083476 0.890471 0.900000 0.966196 0.006609 0.921341 0.026787 
0.015000 44 0.434000 0.900000 0.108948 0.041581 0.078869 0.885372 0.900000 0.963548 0.008408 0.918809 0.025843 
0.020000 10 0.452000 0.900000 0.225735 0.164252 0.018440 0.651937 0.900000 0.916408 0.011900 0.916844 0.026548 
0.025000 0 0.394000 0.900000 0.225029 0.242284 0.007850 0.439207 0.900000 0.773559 0.023143 0.919894 0.031950 
0.030000 0 0.396000 0.900000 0.327523 0.297758 0.002564 0.316509 0.900000 0.813848 0.022271 0.797588 0.048492 
0.035000 3 0.382000 0.900000 0.361091 0.342382 0.069063 0.379439 0.900000 0.951772 0.010015 0.902029 0.028888 
0.040000 0 0.392000 0.900000 0.487876 0.299438 0.016411 0.215279 0.900000 0.884229 0.034602 0.595293 0.083599 
0.045000 0 0.385000 0.900000 0.494854 0.318225 -0.004826 0.203264 0.900000 0.973216 0.016951 0.666050 0.089922 
0.050000 0 0.389000 0.900000 0.563444 0.287815 0.027493 0.145574 0.900000 0.970599 0.014388 0.606460 0.086920 
