0.005000 0 0.443000 0.700000 0.023909 0.014092 0.438377 0.309231 0.700000 0.538500 0.037723 0.665591 0.072721 
0.010000 0 0.432000 0.700000 0.037205 0.021527 -0.015640 0.691634 0.700000 0.871073 0.029415 0.689719 0.078307 
0.015000 5 0.457000 0.700000 0.141364 0.056898 -0.005048 0.681260 0.700000 0.999121 0.001176 0.668265 0.073084 
0.020000 26 0.434000 0.700000 0.204778 0.074671 0.187546 0.646103 0.700000 0.999978 0.000034 0.667941 0.073080 
0.025000 15 0.447000 0.700000 0.272236 0.174043 -0.004867 0.625179 0.700000 0.982551 0.020304 0.672889 0.074487 
0.030000 13 0.365000 0.700000 0.310247 0.203919 -0.012081 0.593582 0.700000 0.999998 0.000002 0.667933 0.073079 
0.035000 4 0.408000 0.700000 0.349112 0.268671 -0.002100 0.525040 0.700000 0.990737 0.010910 0.670828 0.073623 
0.040000 10 0.418000 0.700000 0.429658 0.332854 -0.007529 0.410139 0.700000 0.996006 0.005909 0.669485 0.072935 
0.045000 6 0.411000 0.700000 0.452638 0.346596 0.027601 0.367346 0.700000 0.979167 0.017377 0.671007 0.071008 
0.050000 3 0.385000 0.700000 0.491642 0.350800 0.006848 0.315469 0.700000 0.998862 0.001236 0.668320 0.073047 
