0.005000 0 0.357000 NaN 0.200000 0.001252 0.004840 0.062058 0.109543 0.200000 NaN NaN NaN NaN 
0.010000 2 0.445000 0.509250 0.200000 0.010796 0.015581 0.038288 0.184672 0.200000 0.452507 0.062204 0.242200 0.330316 
0.015000 9 0.418000 NaN 0.200000 0.010035 0.020959 0.005650 0.157072 0.200000 NaN NaN NaN NaN 
0.020000 9 0.377000 NaN 0.200000 0.029533 0.059420 -0.003660 0.180026 0.200000 NaN NaN NaN NaN 
0.025000 41 0.404000 0.533213 0.200000 0.016766 0.042649 0.006095 0.118842 0.200000 0.277891 0.355612 0.100000 0.316228 
0.030000 48 0.395000 0.529100 0.200000 0.034273 0.064128 0.019840 0.093452 0.200000 0.589551 0.189372 0.200000 0.421637 
0.035000 51 0.418000 0.489290 0.200000 0.042334 0.069921 0.010910 0.068423 0.200000 0.742440 0.345386 0.197478 0.260347 
0.040000 48 0.408000 0.554558 0.200000 0.051303 0.060594 -0.019788 0.176213 0.200000 0.663544 0.406473 0.224802 0.255482 
0.045000 56 0.378000 0.489781 0.200000 0.051629 0.073024 0.014915 0.153640 0.200000 0.742844 0.341739 0.311647 0.239295 
0.050000 51 0.236000 NaN 0.200000 0.033374 0.097845 0.005856 0.141527 0.200000 NaN NaN NaN NaN 
0.055000 71 0.364000 0.522122 0.200000 0.052339 0.079539 -0.000985 0.121137 0.200000 0.699994 0.273863 0.296877 0.268001 
0.060000 98 0.395000 0.570016 0.200000 0.050725 0.106269 0.018374 0.120854 0.200000 0.500000 0.372678 0.141421 0.298142 
0.065000 103 0.312000 0.492676 0.200000 0.046480 0.081983 -0.002886 0.155996 0.200000 0.566661 0.252763 0.320712 0.368398 
0.070000 96 0.228000 NaN 0.200000 0.037025 0.069821 0.002263 0.114567 0.200000 NaN NaN NaN NaN 
0.075000 125 0.377000 0.466729 0.200000 0.078613 0.123064 -0.001092 0.082028 0.200000 0.703333 0.189444 0.295193 0.286691 
0.080000 147 0.400000 0.496346 0.200000 0.057682 0.102942 0.013918 0.089745 0.200000 0.686667 0.301478 0.352073 0.320956 
0.085000 61 0.211000 0.498819 0.200000 0.057030 0.113449 0.002273 0.126594 0.200000 0.803908 0.311888 0.156829 0.252824 
0.090000 155 0.349000 0.660456 0.200000 0.088829 0.140121 0.020151 0.112403 0.200000 0.624522 0.249346 0.173676 0.284274 
0.095000 150 0.339000 0.642751 0.200000 0.091914 0.137681 0.002567 0.089744 0.200000 0.692650 0.205201 0.288963 0.384660 
0.100000 117 0.260000 0.579314 0.200000 0.144481 0.275842 0.014634 0.078629 0.200000 0.842583 0.228318 0.100000 0.316228 
