0.005000 0 0.444000 0.526346 0.300000 0.001173 0.005310 0.045577 0.177062 0.300000 0.119762 0.071597 0.642326 0.350077 
0.010000 13 0.407000 0.520572 0.300000 0.006775 0.014383 0.002163 0.152922 0.300000 0.389693 0.078440 0.553355 0.141651 
0.015000 23 0.417000 0.552532 0.300000 0.010512 0.018388 0.004130 0.217984 0.300000 0.541227 0.170891 0.349038 0.168736 
0.020000 37 0.429000 0.530332 0.300000 0.014493 0.018367 -0.004066 0.156847 0.300000 0.627612 0.106726 0.313167 0.177109 
0.025000 56 0.437000 0.519615 0.300000 0.016420 0.022470 0.008324 0.198881 0.300000 0.605348 0.125629 0.451293 0.104656 
0.030000 79 0.420000 0.513115 0.300000 0.016872 0.020177 0.001815 0.213362 0.300000 0.623489 0.105986 0.462656 0.137507 
0.035000 100 0.455000 0.541234 0.300000 0.023549 0.029329 -0.001511 0.235984 0.300000 0.653263 0.146348 0.301983 0.181221 
0.040000 90 0.393000 0.561342 0.300000 0.029714 0.032549 0.007625 0.226691 0.300000 0.817121 0.114250 0.340424 0.203019 
0.045000 125 0.409000 0.506700 0.300000 0.026785 0.035131 -0.001137 0.239092 0.300000 0.650058 0.145100 0.345221 0.201873 
0.050000 168 0.427000 0.483334 0.300000 0.030791 0.041110 -0.001597 0.225924 0.300000 0.751233 0.123377 0.398944 0.160088 
0.055000 185 0.392000 0.554868 0.300000 0.028705 0.040564 0.013806 0.143592 0.300000 0.671582 0.053006 0.522864 0.138682 
0.060000 209 0.346000 0.497801 0.300000 0.036355 0.052329 0.017881 0.206765 0.300000 0.722228 0.161785 0.346016 0.196383 
0.065000 228 0.390000 0.571229 0.300000 0.036180 0.060425 -0.003731 0.230986 0.300000 0.697261 0.120881 0.579285 0.169503 
0.070000 229 0.363000 0.540038 0.300000 0.036632 0.057006 -0.002850 0.210920 0.300000 0.706665 0.261796 0.383047 0.218030 
0.075000 252 0.361000 0.550832 0.300000 0.042459 0.058045 0.002225 0.149753 0.300000 0.772994 0.080879 0.461568 0.220983 
0.080000 327 0.409000 0.503200 0.300000 0.038106 0.059095 -0.001216 0.099016 0.300000 0.591028 0.170782 0.447756 0.157248 
0.085000 309 0.386000 0.549319 0.300000 0.042625 0.051052 0.028372 0.155729 0.300000 0.810476 0.083008 0.386561 0.116187 
0.090000 334 0.400000 0.524060 0.300000 0.045749 0.079144 -0.004052 0.207512 0.300000 0.643918 0.136290 0.343768 0.202888 
0.095000 349 0.346000 0.518649 0.300000 0.046714 0.061814 -0.003232 0.243717 0.300000 0.723371 0.107823 0.413722 0.141427 
0.100000 381 0.366000 0.561104 0.300000 0.046349 0.072804 0.003854 0.151297 0.300000 0.792041 0.124613 0.448572 0.213511 
