0.005000 9 0.424000 0.480986 0.200000 0.004192 0.012466 0.015649 0.071024 0.200000 0.330545 0.151900 0.473372 0.299843 
0.010000 8 0.424000 0.557862 0.200000 0.011167 0.020846 0.004628 0.155850 0.200000 0.482334 0.095789 0.340081 0.225587 
0.015000 31 0.419000 0.511502 0.200000 0.017756 0.032568 0.013264 0.124802 0.200000 0.627886 0.228363 0.290053 0.180429 
0.020000 54 0.385000 0.513816 0.200000 0.021797 0.049798 0.003774 0.076390 0.200000 0.591864 0.185640 0.296044 0.256837 
0.025000 81 0.421000 0.533995 0.200000 0.024710 0.034490 0.000219 0.148201 0.200000 0.690244 0.191564 0.346748 0.182175 
0.030000 91 0.392000 0.548753 0.200000 0.027165 0.046854 0.006796 0.091269 0.200000 0.713537 0.176291 0.344888 0.153382 
0.035000 130 0.449000 0.562299 0.200000 0.028735 0.051912 0.002545 0.075753 0.200000 0.487714 0.192960 0.232463 0.260841 
0.040000 169 0.415000 0.566093 0.200000 0.037286 0.063454 0.011815 0.140373 0.200000 0.626726 0.173296 0.297289 0.244761 
0.045000 164 0.384000 0.489056 0.200000 0.036473 0.066114 0.007830 0.136251 0.200000 0.589845 0.143146 0.275229 0.270666 
0.050000 176 0.413000 0.545331 0.200000 0.042358 0.069134 0.005948 0.158408 0.200000 0.621210 0.196329 0.334993 0.199154 
0.055000 239 0.411000 0.579747 0.200000 0.047329 0.086640 0.007178 0.129902 0.200000 0.636611 0.150480 0.411397 0.244395 
0.060000 201 0.381000 0.525107 0.200000 0.045167 0.098216 0.018228 0.081351 0.200000 0.506192 0.208435 0.272878 0.248409 
0.065000 237 0.371000 0.548092 0.200000 0.045201 0.086547 0.007942 0.107650 0.200000 0.463456 0.271386 0.156114 0.205928 
0.070000 304 0.401000 0.532699 0.200000 0.049573 0.096966 0.002457 0.079184 0.200000 0.541263 0.263373 0.297121 0.295120 
0.075000 332 0.383000 0.544531 0.200000 0.051784 0.078088 0.016985 0.100361 0.200000 0.714121 0.143881 0.291264 0.302296 
0.080000 296 0.396000 0.511024 0.200000 0.048114 0.097005 0.002510 0.095434 0.200000 0.520476 0.114292 0.502231 0.197256 
0.085000 334 0.351000 0.529226 0.200000 0.071322 0.101611 0.019038 0.103607 0.200000 0.862993 0.083895 0.296707 0.134909 
0.090000 359 0.364000 0.406657 0.200000 0.062745 0.126556 0.018918 0.101122 0.200000 0.553295 0.282999 0.130393 0.280564 
0.095000 354 0.356000 0.545777 0.200000 0.067562 0.102963 0.005134 0.124999 0.200000 0.555554 0.227981 0.182911 0.202372 
0.100000 380 0.360000 0.538825 0.200000 0.070876 0.107521 0.015742 0.094780 0.200000 0.789126 0.112120 0.415954 0.201794 
