0.005000 2 0.433000 0.560207 0.400000 0.001071 0.004349 0.006706 0.163881 0.400000 0.091949 0.035015 0.629881 0.297778 
0.010000 5 0.426000 0.537758 0.400000 0.004741 0.007823 -0.002914 0.270212 0.400000 0.337674 0.035015 0.578547 0.087406 
0.015000 18 0.424000 0.512740 0.400000 0.007869 0.012138 0.013415 0.230796 0.400000 0.460770 0.109304 0.486673 0.163591 
0.020000 41 0.430000 0.535347 0.400000 0.008626 0.012763 -0.003783 0.287851 0.400000 0.484218 0.134483 0.417745 0.202691 
0.025000 42 0.404000 0.524113 0.400000 0.013456 0.016526 -0.004979 0.250422 0.400000 0.648324 0.127222 0.519107 0.122938 
0.030000 67 0.435000 0.522375 0.400000 0.014366 0.018737 -0.008514 0.321048 0.400000 0.577470 0.108655 0.548563 0.083874 
0.035000 92 0.376000 0.538057 0.400000 0.017534 0.019883 -0.004773 0.255297 0.400000 0.683982 0.087393 0.397918 0.134517 
0.040000 125 0.405000 0.553328 0.400000 0.017721 0.023259 0.009380 0.256618 0.400000 0.667119 0.076337 0.507609 0.178885 
0.045000 129 0.401000 0.536932 0.400000 0.020239 0.025296 -0.006405 0.247158 0.400000 0.682415 0.162328 0.449676 0.186624 
0.050000 144 0.365000 0.486647 0.400000 0.024480 0.025302 0.000737 0.263720 0.400000 0.802773 0.042762 0.460884 0.117724 
0.055000 199 0.382000 0.530869 0.400000 0.022530 0.030229 -0.008423 0.227313 0.400000 0.757501 0.071509 0.590595 0.081553 
0.060000 181 0.356000 0.500613 0.400000 0.024221 0.036815 0.015074 0.202078 0.400000 0.744136 0.130078 0.498802 0.163735 
0.065000 220 0.379000 0.552719 0.400000 0.027676 0.031888 0.001468 0.309532 0.400000 0.793569 0.068623 0.552212 0.123710 
0.070000 230 0.390000 0.567854 0.400000 0.030792 0.033705 -0.003089 0.376152 0.400000 0.785340 0.150969 0.405746 0.168342 
0.075000 265 0.368000 0.501456 0.400000 0.029937 0.037591 0.001582 0.214873 0.400000 0.727042 0.062539 0.586921 0.216824 
0.080000 303 0.392000 0.519813 0.400000 0.030771 0.037015 -0.003114 0.216472 0.400000 0.772229 0.089962 0.448612 0.153899 
0.085000 333 0.398000 0.531056 0.400000 0.029650 0.036197 -0.005523 0.270047 0.400000 0.814225 0.060111 0.487332 0.091754 
0.090000 332 0.365000 0.502286 0.400000 0.036289 0.047292 0.031450 0.309360 0.400000 0.761814 0.084756 0.407802 0.152057 
0.095000 334 0.380000 0.510542 0.400000 0.037877 0.034843 0.048904 0.282205 0.400000 0.848099 0.077125 0.403936 0.099373 
0.100000 368 0.344000 0.553407 0.400000 0.034795 0.040128 -0.004026 0.249996 0.400000 0.820299 0.036867 0.524511 0.118575 
