0.005000 2 0.484000 0.521578 0.700000 0.000513 0.001228 0.026452 0.383509 0.700000 0.062690 0.006195 1.000000 0.000000 
0.010000 9 0.468000 0.509378 0.700000 0.002569 0.004136 0.169054 0.557208 0.700000 0.234331 0.037966 0.964055 0.012160 
0.015000 16 0.443000 0.521447 0.700000 0.004208 0.004868 0.055838 0.582135 0.700000 0.385189 0.075542 0.869182 0.031322 
0.020000 27 0.442000 0.526930 0.700000 0.005782 0.006940 -0.003404 0.555842 0.700000 0.468629 0.062040 0.864568 0.044505 
0.025000 44 0.403000 0.514481 0.700000 0.007389 0.008415 -0.021305 0.550139 0.700000 0.551092 0.107653 0.868644 0.067782 
0.030000 63 0.399000 0.534457 0.700000 0.008621 0.007818 0.010356 0.584430 0.700000 0.599441 0.064172 0.909192 0.030719 
0.035000 80 0.408000 0.532668 0.700000 0.009994 0.007642 -0.022728 0.708654 0.700000 0.688148 0.051155 0.735831 0.101972 
0.040000 102 0.406000 0.517724 0.700000 0.010914 0.009127 0.017330 0.578059 0.700000 0.720167 0.013963 0.731638 0.045600 
0.045000 103 0.409000 0.538238 0.700000 0.011939 0.010257 -0.019179 0.563049 0.700000 0.715251 0.084185 0.806709 0.065505 
0.050000 139 0.397000 0.557568 0.700000 0.012517 0.011512 -0.007942 0.606634 0.700000 0.692843 0.077192 0.823906 0.053441 
0.055000 178 0.388000 0.529007 0.700000 0.012680 0.011182 0.165733 0.588832 0.700000 0.705922 0.025267 0.837502 0.064923 
0.060000 194 0.402000 0.554696 0.700000 0.014138 0.013811 0.099208 0.679353 0.700000 0.696717 0.047423 0.801349 0.069554 
0.065000 256 0.389000 0.538515 0.700000 0.013056 0.010569 0.056367 0.666630 0.700000 0.700443 0.018310 0.855746 0.027029 
0.070000 237 0.402000 0.531905 0.700000 0.016400 0.014062 0.083754 0.665280 0.700000 0.753968 0.010896 0.744772 0.062738 
0.075000 254 0.379000 0.527190 0.700000 0.015610 0.013182 -0.002808 0.638987 0.700000 0.780375 0.028074 0.757512 0.112373 
0.080000 323 0.440000 0.522730 0.700000 0.013648 0.012690 -0.016621 0.606035 0.700000 0.765544 0.016176 0.797470 0.044181 
0.085000 308 0.372000 0.540642 0.700000 0.016262 0.013090 -0.007797 0.682783 0.700000 0.729020 0.037526 0.768586 0.062995 
0.090000 360 0.364000 0.526122 0.700000 0.016178 0.015999 -0.019297 0.600823 0.700000 0.814243 0.055425 0.715916 0.060233 
0.095000 348 0.350000 0.499224 0.700000 0.017457 0.015574 -0.003966 0.676010 0.700000 0.788361 0.034043 0.739149 0.063350 
0.100000 386 0.337000 0.557688 0.700000 0.018435 0.015045 -0.018261 0.695326 0.700000 0.815672 0.048407 0.721516 0.057942 
