0.050000 1 0.411000 0.777046 1.000000 0.407771 0.005144 0.929154 0.004872 
0.100000 5 0.402000 0.783433 1.000000 0.617633 0.007738 0.872890 0.012348 
0.300000 58 0.369000 0.791018 1.000000 0.947649 0.008886 0.545683 0.024214 
0.500000 155 0.291000 0.810379 1.000000 0.992045 0.003665 0.413331 0.031430 
0.700000 222 0.289000 0.807784 1.000000 0.996177 0.002682 0.366085 0.046505 
1.000000 420 0.304000 0.805190 1.000000 0.998412 0.001626 0.273331 0.054791 
1.300000 527 0.303000 0.810379 1.000000 0.999864 0.000134 0.259073 0.032478 
1.500000 708 0.284000 0.808583 1.000000 0.999652 0.000496 0.225489 0.043831 
