0.050000 11 0.375000 0.775516 1.000000 0.891184 0.013627 0.658019 0.026094 
0.100000 15 0.373000 0.777112 1.000000 0.984920 0.007208 0.583784 0.036713 
0.300000 190 0.292000 0.778776 1.000000 0.999497 0.000812 0.345895 0.037778 
0.500000 472 0.261000 0.779641 1.000000 0.999596 0.000799 0.241118 0.037266 
0.700000 710 0.252000 0.783100 1.000000 0.999762 0.000601 0.276874 0.043885 
1.000000 1234 0.272000 0.781238 1.000000 0.999816 0.000506 0.191524 0.042781 
1.300000 1709 0.269000 0.783167 1.000000 0.999776 0.000564 0.170714 0.047416 
1.500000 2019 0.258000 0.776114 1.000000 0.999699 0.000644 0.157224 0.041955 
